"Year","Epidemiology Wk","Start","End","Cholera","Paratyphoid","Typhoid","Acute Viral Hepatitis A","Acute Viral Hepatitis E","Poliomyelitis","Plague","Yellow Fever","Dengue","DHF","Malaria","Chikungunya","HFMD","Diphtheria","Measles","Mumps","Rubella","SARS","Nipah","Acute Viral hepatitis B","Encephalitis","Legionellosis","Campylobacter enteritis","Acute Viral hepatitis C","Leptospirosis","Melioidosis","Meningococcal Infection","Pertussis","Pneumococcal Disease (invasive)","Haemophilus influenzae type b","Salmonellosis(non-enteric fevers)","Avian Influenza","Zika","Ebola Virus Disease","Japanese Encephalitis","Tetanus","Botulism","Murine Typhus","Acute Upper Respiratory Tract infections","Acute Conjunctivitis","Acute Diarrhoea","Chickenpox"
2012,1,2012-01-01,2012-01-07,0,1,6,1,3,0,0,0,74,0,1,0,326,0,2,11,1,0,0,0,0,0,6,0,NA,0,0,2,3,0,26,0,NA,NA,NA,NA,NA,NA,2932.22222222222,119.777777777778,490.888888888889,18
2012,2,2012-01-08,2012-01-14,0,1,3,2,0,0,0,0,64,2,2,1,346,0,1,10,2,0,0,0,0,0,7,0,NA,1,0,0,3,0,24,0,NA,NA,NA,NA,NA,NA,3188.72727272727,113.818181818182,575.090909090909,19.0909090909091
2012,3,2012-01-15,2012-01-21,0,1,5,3,0,0,0,0,60,1,2,1,463,0,2,15,4,0,0,0,3,0,9,0,NA,1,0,5,3,0,21,0,NA,NA,NA,NA,NA,NA,3184.54545454545,106,538.909090909091,16.3636363636364
2012,4,2012-01-22,2012-01-28,0,1,1,3,2,0,0,0,50,2,3,0,372,0,0,8,2,0,0,1,1,1,8,0,NA,1,0,0,2,0,12,0,NA,NA,NA,NA,NA,NA,4000.57142857143,118,614.571428571429,24.2857142857143
2012,5,2012-01-29,2012-02-04,0,3,5,2,0,0,0,0,84,1,1,0,444,0,2,12,0,0,0,1,0,0,8,0,NA,0,0,1,5,0,37,0,NA,NA,NA,NA,NA,NA,3355.81818181818,109.636363636364,558.545454545455,17.6363636363636
2012,6,2012-02-05,2012-02-11,0,2,0,0,4,0,0,0,87,0,2,0,683,0,4,12,2,0,0,1,2,1,5,0,NA,1,0,0,4,0,40,0,NA,NA,NA,NA,NA,NA,3357.63636363636,111.090909090909,556.909090909091,20
2012,7,2012-02-12,2012-02-18,0,1,2,0,2,0,0,0,65,0,1,0,810,0,1,12,4,0,0,0,0,0,8,0,NA,0,0,0,3,0,29,0,NA,NA,NA,NA,NA,NA,3033.09090909091,105.090909090909,529.272727272727,18.5454545454545
2012,8,2012-02-19,2012-02-25,0,4,3,0,3,0,0,0,50,1,0,1,989,0,2,18,0,0,0,0,0,0,8,0,NA,1,0,0,3,0,12,0,NA,NA,NA,NA,NA,NA,2953.45454545455,102,512.727272727273,20.7272727272727
2012,9,2012-02-26,2012-03-03,0,4,1,2,0,0,0,0,55,0,0,1,1115,0,1,10,2,0,0,2,0,1,6,0,NA,1,0,3,2,0,27,0,NA,NA,NA,NA,NA,NA,2854.72727272727,104.545454545455,504.545454545455,16.9090909090909
2012,10,2012-03-04,2012-03-10,0,2,1,2,3,0,0,0,45,1,4,2,1139,0,0,16,0,0,0,3,1,1,12,1,NA,0,0,0,9,0,28,0,NA,NA,NA,NA,NA,NA,2868.36363636364,95.4545454545455,488.363636363636,19.4545454545455
2012,11,2012-03-11,2012-03-17,0,2,1,1,2,0,0,0,64,0,2,0,1011,0,1,8,1,0,0,0,1,1,10,0,NA,1,0,0,2,0,36,0,NA,NA,NA,NA,NA,NA,2615.45454545455,102.727272727273,431.636363636364,15.2727272727273
2012,12,2012-03-18,2012-03-24,0,1,1,0,2,0,0,0,72,1,2,0,1018,0,1,11,0,0,0,1,2,1,5,0,NA,0,0,3,3,0,26,0,NA,NA,NA,NA,NA,NA,2803.45454545455,111.636363636364,507.454545454545,21.2727272727273
2012,13,2012-03-25,2012-03-31,0,0,2,1,2,0,0,0,48,0,4,0,1017,0,0,15,2,0,0,2,0,2,14,0,NA,0,0,1,0,0,27,0,NA,NA,NA,NA,NA,NA,2710.90909090909,106,476.727272727273,17.0909090909091
2012,14,2012-04-01,2012-04-07,0,0,1,0,2,0,0,0,52,0,2,0,952,0,0,6,2,0,0,0,0,0,2,0,NA,0,0,1,1,0,27,0,NA,NA,NA,NA,NA,NA,2935.33333333333,109.555555555556,485.555555555556,20.4444444444444
2012,15,2012-04-08,2012-04-14,0,2,2,0,0,0,0,0,81,1,2,1,1167,0,0,13,2,0,0,0,0,2,12,0,NA,1,0,0,1,0,25,0,NA,NA,NA,NA,NA,NA,3098.18181818182,98.1818181818182,487.454545454545,18
2012,16,2012-04-15,2012-04-21,0,0,0,4,2,0,0,0,77,0,4,1,1387,0,0,15,2,0,0,0,0,1,6,0,NA,1,0,0,2,0,36,0,NA,NA,NA,NA,NA,NA,3055.63636363636,114,501.636363636364,18.9090909090909
2012,17,2012-04-22,2012-04-28,0,2,1,1,1,0,0,0,64,0,2,0,1581,0,1,13,3,0,0,0,1,0,14,0,NA,1,0,0,7,0,27,0,NA,NA,NA,NA,NA,NA,3021.63636363636,107.636363636364,477.636363636364,20.7272727272727
2012,18,2012-04-29,2012-05-05,0,1,3,0,3,0,0,0,86,2,2,0,1462,0,1,13,2,0,0,3,0,0,2,0,NA,1,0,0,3,0,21,0,NA,NA,NA,NA,NA,NA,3090,105.75,536.5,25.75
2012,19,2012-05-06,2012-05-12,0,0,2,1,5,0,0,0,96,1,1,1,1607,0,1,19,2,0,0,0,0,0,12,0,NA,0,0,0,1,0,34,0,NA,NA,NA,NA,NA,NA,3099.81818181818,101.272727272727,488.181818181818,21.2727272727273
2012,20,2012-05-13,2012-05-19,0,3,2,2,4,0,0,0,80,0,2,0,1682,0,0,11,0,0,0,1,0,0,7,0,NA,2,0,1,2,0,28,0,NA,NA,NA,NA,NA,NA,3167.27272727273,116.909090909091,480.545454545455,26
2012,21,2012-05-20,2012-05-26,1,0,3,2,2,0,0,0,80,0,1,0,1458,0,0,10,1,0,0,1,0,0,6,0,NA,0,0,0,3,0,32,0,NA,NA,NA,NA,NA,NA,2982.18181818182,94.7272727272727,454,20.7272727272727
2012,22,2012-05-27,2012-06-02,0,1,1,3,2,0,0,0,81,0,2,0,1105,0,1,5,1,0,0,3,0,1,7,0,NA,1,0,1,3,0,30,0,NA,NA,NA,NA,NA,NA,2719.09090909091,91.4545454545455,427.818181818182,19.4545454545455
2012,23,2012-06-03,2012-06-09,0,1,2,2,0,0,0,0,99,1,3,0,981,0,0,9,1,0,0,2,0,0,7,0,NA,0,0,1,2,0,37,0,NA,NA,NA,NA,NA,NA,2550.18181818182,93.4545454545455,404.181818181818,14.5454545454545
2012,24,2012-06-10,2012-06-16,0,0,2,2,3,0,0,0,87,1,3,0,906,0,1,11,1,0,0,0,0,2,5,0,NA,1,0,0,6,0,27,0,NA,NA,NA,NA,NA,NA,2494.54545454545,91.4545454545455,416,14.3636363636364
2012,25,2012-06-17,2012-06-23,0,4,2,2,0,0,0,0,128,1,5,0,794,0,1,7,0,0,0,0,1,1,11,0,NA,0,0,1,4,0,32,0,NA,NA,NA,NA,NA,NA,2381.27272727273,84,398.727272727273,19.6363636363636
2012,26,2012-06-24,2012-06-30,0,3,1,0,2,0,0,0,151,0,7,0,728,0,0,11,2,0,0,1,0,0,4,0,NA,0,0,0,2,0,23,0,NA,NA,NA,NA,NA,NA,2471.27272727273,100.909090909091,468.181818181818,19.6363636363636
2012,27,2012-07-01,2012-07-07,0,3,3,3,4,0,0,0,140,0,4,0,686,0,1,8,1,0,0,1,0,0,9,0,NA,0,0,1,6,0,27,0,NA,NA,NA,NA,NA,NA,2597.09090909091,95.4545454545455,497.636363636364,21.4545454545455
2012,28,2012-07-08,2012-07-14,1,1,0,2,5,0,0,0,131,1,6,0,681,0,0,12,5,0,0,1,0,0,10,0,NA,0,0,1,2,1,17,0,NA,NA,NA,NA,NA,NA,2949.27272727273,102.545454545455,547.090909090909,16.1818181818182
2012,29,2012-07-15,2012-07-21,0,1,2,4,4,0,0,0,124,1,9,0,754,0,1,9,0,0,0,1,0,1,4,0,NA,0,0,0,3,0,25,0,NA,NA,NA,NA,NA,NA,3168.18181818182,97.8181818181818,544.909090909091,15.0909090909091
2012,30,2012-07-22,2012-07-28,0,1,0,2,0,0,0,0,110,0,2,0,868,0,0,7,1,0,0,0,0,2,11,0,NA,0,0,0,4,0,28,0,NA,NA,NA,NA,NA,NA,3214.36363636364,96.9090909090909,564.909090909091,18.3636363636364
2012,31,2012-07-29,2012-08-04,0,1,0,4,1,0,0,0,94,0,5,0,748,0,0,11,0,0,0,0,0,1,7,0,NA,0,0,0,2,0,39,0,NA,NA,NA,NA,NA,NA,2979.63636363636,100.545454545455,575.818181818182,16.3636363636364
2012,32,2012-08-05,2012-08-11,0,0,1,3,0,0,0,0,127,0,4,0,628,0,1,11,1,0,0,2,0,2,1,0,NA,0,0,0,6,0,28,0,NA,NA,NA,NA,NA,NA,2857.11111111111,108.222222222222,538.666666666667,16.4444444444444
2012,33,2012-08-12,2012-08-18,0,1,3,4,5,0,0,0,115,0,4,0,573,0,0,7,2,0,0,1,0,0,10,0,NA,2,0,0,4,0,33,0,NA,NA,NA,NA,NA,NA,2650,95.4545454545455,539.090909090909,13.4545454545455
2012,34,2012-08-19,2012-08-25,0,2,1,2,1,0,0,0,92,0,4,0,497,0,1,15,0,0,0,1,1,0,7,0,NA,2,0,1,3,0,25,0,NA,NA,NA,NA,NA,NA,2669.33333333333,108.888888888889,604.444444444444,18.8888888888889
2012,35,2012-08-26,2012-09-01,0,2,1,3,0,0,0,0,102,0,1,0,501,0,1,13,3,0,0,2,0,0,11,0,NA,0,0,0,5,0,42,0,NA,NA,NA,NA,NA,NA,2533.09090909091,93.6363636363636,511.636363636364,11.0909090909091
2012,36,2012-09-02,2012-09-08,0,1,0,3,1,0,0,0,75,1,1,0,540,0,0,7,0,0,0,1,0,0,9,0,NA,2,0,0,0,0,28,0,NA,NA,NA,NA,NA,NA,2342.72727272727,91.2727272727273,400.363636363636,14
2012,37,2012-09-09,2012-09-15,0,0,2,3,7,0,0,0,73,1,1,0,567,0,0,10,0,0,0,1,0,1,13,0,NA,0,0,0,3,0,38,0,NA,NA,NA,NA,NA,NA,2618.72727272727,102.727272727273,496.727272727273,13.2727272727273
2012,38,2012-09-16,2012-09-22,0,0,1,5,2,0,0,0,72,0,5,0,582,0,1,9,0,0,0,4,2,2,15,0,NA,1,0,0,4,0,37,0,NA,NA,NA,NA,NA,NA,2578.72727272727,91.6363636363636,499.636363636364,13.0909090909091
2012,39,2012-09-23,2012-09-29,0,1,0,4,2,0,0,0,99,1,4,0,482,0,2,7,1,0,0,1,2,0,10,0,NA,1,0,0,3,0,35,0,NA,NA,NA,NA,NA,NA,2516.54545454545,92.1818181818182,498.181818181818,14.5454545454545
2012,40,2012-09-30,2012-10-06,0,0,2,1,2,0,0,0,103,1,3,1,437,0,0,10,0,0,0,0,2,0,14,1,NA,2,0,0,4,0,31,0,NA,NA,NA,NA,NA,NA,2575.27272727273,87.6363636363636,520.363636363636,12.5454545454545
2012,41,2012-10-07,2012-10-13,0,0,1,4,2,0,0,0,122,1,3,1,376,0,0,7,0,0,0,2,1,0,12,0,NA,0,0,0,2,0,23,0,NA,NA,NA,NA,NA,NA,2637.81818181818,87.4545454545455,494,13.6363636363636
2012,42,2012-10-14,2012-10-20,0,1,1,1,1,0,0,0,105,0,5,2,341,0,0,5,1,0,0,3,0,0,10,0,NA,1,0,0,2,0,24,0,NA,NA,NA,NA,NA,NA,2694.54545454545,87.8181818181818,506.909090909091,12.9090909090909
2012,43,2012-10-21,2012-10-27,0,0,1,3,1,0,0,0,84,0,5,1,325,0,0,7,2,0,0,1,1,0,12,0,NA,2,0,0,2,0,26,0,NA,NA,NA,NA,NA,NA,2768.22222222222,89.7777777777778,521.777777777778,13.3333333333333
2012,44,2012-10-28,2012-11-03,0,0,0,2,1,0,0,0,104,0,1,1,265,0,2,11,2,0,0,1,1,0,13,0,NA,0,0,0,7,0,27,0,NA,NA,NA,NA,NA,NA,2604.54545454545,100.363636363636,486.181818181818,14.5454545454545
2012,45,2012-11-04,2012-11-10,0,0,3,3,3,0,0,0,99,1,1,0,237,0,3,11,2,0,0,0,0,0,10,0,NA,0,0,0,3,0,33,0,NA,NA,NA,NA,NA,NA,2577.63636363636,89.4545454545455,476.545454545455,11.4545454545455
2012,46,2012-11-11,2012-11-17,0,0,0,2,1,0,0,0,87,1,1,1,238,0,1,5,1,0,0,0,1,0,5,0,NA,0,0,1,1,0,32,0,NA,NA,NA,NA,NA,NA,2580.88888888889,90.6666666666667,538.222222222222,13.5555555555556
2012,47,2012-11-18,2012-11-24,0,0,0,2,2,0,0,0,99,1,1,0,283,0,1,6,0,0,0,1,1,5,8,0,NA,2,0,0,3,0,24,0,NA,NA,NA,NA,NA,NA,2504.18181818182,98.9090909090909,498.909090909091,11.4545454545455
2012,48,2012-11-25,2012-12-01,0,0,2,5,5,0,0,0,80,0,3,0,219,0,0,13,1,0,0,5,0,1,9,0,NA,0,0,0,6,0,35,0,NA,NA,NA,NA,NA,NA,2541.63636363636,92.9090909090909,483.636363636364,8.72727272727273
2012,49,2012-12-02,2012-12-08,0,1,2,0,0,0,0,0,78,0,3,3,217,0,0,7,2,0,0,1,0,0,9,0,NA,0,0,0,2,0,35,0,NA,NA,NA,NA,NA,NA,2680.72727272727,98.9090909090909,481.454545454545,10.3636363636364
2012,50,2012-12-09,2012-12-15,0,1,2,1,1,0,0,0,104,1,2,0,198,0,0,7,0,0,0,2,0,0,11,0,NA,1,0,0,3,0,23,0,NA,NA,NA,NA,NA,NA,2604.36363636364,93.6363636363636,469.090909090909,10.3636363636364
2012,51,2012-12-16,2012-12-22,0,0,3,1,3,0,0,0,92,2,0,3,185,0,0,2,0,0,0,2,3,1,9,0,NA,0,0,0,3,0,34,0,NA,NA,NA,NA,NA,NA,2497.27272727273,103.090909090909,418.909090909091,11.8181818181818
2012,52,2012-12-23,2012-12-29,0,0,0,5,1,0,0,0,111,1,5,0,154,0,0,3,0,0,0,2,0,0,3,0,NA,0,0,0,1,0,26,0,NA,NA,NA,NA,NA,NA,2812,112.75,473.25,13.5
2013,1,2012-12-30,2013-01-05,0,0,1,4,3,0,0,0,132,2,1,0,148,0,0,10,0,0,0,0,1,0,13,0,NA,4,0,1,7,0,26,0,NA,NA,NA,NA,NA,NA,3022,129.5,540.75,18.5
2013,2,2013-01-06,2013-01-12,0,1,3,1,3,0,0,0,204,1,1,1,191,0,1,13,1,0,0,0,2,1,15,0,NA,0,0,0,2,0,26,0,NA,NA,NA,NA,NA,NA,3119.81818181818,109.636363636364,595.636363636364,12
2013,3,2013-01-13,2013-01-19,0,2,4,2,0,0,0,0,219,0,1,1,171,0,0,14,1,0,0,1,1,0,5,0,NA,2,0,1,4,0,26,0,NA,NA,NA,NA,NA,NA,3132.90909090909,114.181818181818,568.727272727273,17.4545454545455
2013,4,2013-01-20,2013-01-26,0,3,4,0,1,0,0,0,264,3,0,1,172,0,0,13,2,0,0,1,1,2,5,0,NA,1,0,2,1,0,32,0,NA,NA,NA,NA,NA,NA,3190.36363636364,102,543.454545454545,14.3636363636364
2013,5,2013-01-27,2013-02-02,0,1,1,2,1,0,0,0,292,1,0,0,185,0,0,11,1,0,0,1,1,0,7,0,NA,0,0,0,5,0,30,0,NA,NA,NA,NA,NA,NA,3035.81818181818,102.181818181818,501.818181818182,17.2727272727273
2013,6,2013-02-03,2013-02-09,0,0,2,6,1,0,0,0,322,0,2,2,164,0,0,9,1,0,0,1,1,0,9,0,NA,1,1,0,2,0,28,0,NA,NA,NA,NA,NA,NA,2598.72727272727,94,475.454545454545,18.3636363636364
2013,7,2013-02-10,2013-02-16,0,1,2,1,1,0,0,0,246,1,0,0,181,0,0,3,2,0,0,0,1,0,5,0,NA,1,0,0,3,0,20,0,NA,NA,NA,NA,NA,NA,3032.85714285714,104.571428571429,572.571428571429,21.4285714285714
2013,8,2013-02-17,2013-02-23,0,0,1,1,2,0,0,0,294,2,1,0,265,0,0,8,1,0,0,1,2,0,13,0,NA,1,0,0,4,0,26,0,NA,NA,NA,NA,NA,NA,2941.63636363636,114.727272727273,510,15.4545454545455
2013,9,2013-02-24,2013-03-02,0,1,2,2,0,0,0,0,247,2,0,2,388,0,0,11,1,0,0,0,1,1,8,0,NA,0,0,0,1,0,32,0,NA,NA,NA,NA,NA,NA,2753.27272727273,110,468.727272727273,15.8181818181818
2013,10,2013-03-03,2013-03-09,0,0,1,0,2,0,0,0,272,1,1,14,478,0,0,10,2,0,0,0,1,0,7,0,NA,0,0,0,3,1,28,0,NA,NA,NA,NA,NA,NA,2712.90909090909,107.272727272727,474.545454545455,13.8181818181818
2013,11,2013-03-10,2013-03-16,0,0,1,1,3,0,0,0,307,1,2,1,465,0,0,9,0,0,0,0,0,1,7,0,NA,0,0,0,0,0,32,0,NA,NA,NA,NA,NA,NA,2499.81818181818,100.727272727273,464.727272727273,17.4545454545455
2013,12,2013-03-17,2013-03-23,0,0,0,1,1,0,0,0,305,2,1,3,351,0,0,11,0,0,0,2,0,0,4,0,NA,0,0,0,0,0,31,0,NA,NA,NA,NA,NA,NA,2148.18181818182,93.2727272727273,365.272727272727,13.0909090909091
2013,13,2013-03-24,2013-03-30,0,0,4,5,1,0,0,0,314,2,1,3,350,0,0,9,1,0,0,4,0,0,1,0,NA,2,0,0,8,0,22,0,NA,NA,NA,NA,NA,NA,2342.66666666667,118.444444444444,456,18
2013,14,2013-03-31,2013-04-06,0,2,1,1,1,0,0,0,402,4,3,6,438,0,1,11,1,0,0,1,1,0,8,0,NA,3,0,0,2,0,39,0,NA,NA,NA,NA,NA,NA,2395.09090909091,105.636363636364,454,14.7272727272727
2013,15,2013-04-07,2013-04-13,0,0,1,2,1,0,0,0,491,1,4,14,461,0,0,14,2,0,0,1,0,1,18,0,NA,0,0,0,1,0,32,0,NA,NA,NA,NA,NA,NA,2500.36363636364,103.454545454545,461.090909090909,14
2013,16,2013-04-14,2013-04-20,0,0,1,1,1,0,0,0,505,4,4,35,504,0,1,17,2,0,0,1,3,0,13,0,NA,0,0,0,2,0,30,0,NA,NA,NA,NA,NA,NA,2687.81818181818,94.5454545454545,458.909090909091,16.3636363636364
2013,17,2013-04-21,2013-04-27,0,1,1,4,2,0,0,0,536,2,2,24,572,0,0,15,0,0,0,1,0,0,7,0,NA,0,0,0,6,0,51,0,NA,NA,NA,NA,NA,NA,2699.45454545455,94.9090909090909,443.818181818182,13.4545454545455
2013,18,2013-04-28,2013-05-04,0,0,2,3,0,0,0,0,547,0,4,19,595,0,2,10,0,0,0,1,0,0,8,0,NA,0,0,0,6,0,25,0,NA,NA,NA,NA,NA,NA,2854,89.5555555555556,491.555555555556,20.6666666666667
2013,19,2013-05-05,2013-05-11,0,0,2,3,0,0,0,0,556,2,5,29,627,0,2,11,1,0,0,4,0,1,5,0,NA,0,0,0,0,0,30,0,NA,NA,NA,NA,NA,NA,2747.27272727273,91.0909090909091,478.363636363636,14.3636363636364
2013,20,2013-05-12,2013-05-18,0,1,4,2,3,0,0,0,611,0,2,28,697,0,1,10,1,0,0,2,0,0,8,0,NA,1,0,0,11,1,45,0,NA,NA,NA,NA,NA,NA,2518.90909090909,89.6363636363636,451.818181818182,18
2013,21,2013-05-19,2013-05-25,0,0,3,0,2,0,0,0,637,3,7,15,662,0,1,5,2,0,0,2,0,0,13,0,NA,0,0,0,2,0,27,0,NA,NA,NA,NA,NA,NA,2725.55555555556,90,451.555555555556,11.3333333333333
2013,22,2013-05-26,2013-06-01,0,1,1,0,1,0,0,0,742,4,1,31,774,0,0,10,0,0,0,2,1,0,4,0,NA,0,0,1,3,0,42,0,NA,NA,NA,NA,NA,NA,2733.45454545455,84.7272727272727,459.818181818182,12.5454545454545
2013,23,2013-06-02,2013-06-08,0,0,1,0,2,0,0,0,813,1,1,40,697,0,1,14,0,0,0,0,1,1,11,0,NA,1,0,0,3,0,51,0,NA,NA,NA,NA,NA,NA,2434.18181818182,75.6363636363636,403.272727272727,8.90909090909091
2013,24,2013-06-09,2013-06-15,0,0,5,3,2,0,0,0,805,4,5,39,736,0,0,6,2,0,0,2,1,0,2,0,NA,0,0,0,3,1,32,0,NA,NA,NA,NA,NA,NA,2330,79.6363636363636,377.818181818182,10
2013,25,2013-06-16,2013-06-22,0,0,1,0,4,0,0,0,838,4,0,45,581,0,0,10,1,0,0,0,0,0,6,0,NA,0,0,2,0,1,33,0,NA,NA,NA,NA,NA,NA,2754.72727272727,104,317.454545454545,12.9090909090909
2013,26,2013-06-23,2013-06-29,0,0,1,2,1,0,0,0,802,4,5,24,461,0,0,10,2,0,0,3,0,0,2,1,NA,3,0,0,4,1,32,0,NA,NA,NA,NA,NA,NA,2412.54545454545,90.5454545454545,371.636363636364,10.1818181818182
2013,27,2013-06-30,2013-07-06,0,0,3,4,0,0,0,0,676,2,1,26,441,0,0,16,1,0,0,2,0,0,7,0,NA,1,0,1,4,0,30,0,NA,NA,NA,NA,NA,NA,2368,88,501.272727272727,14.1818181818182
2013,28,2013-07-07,2013-07-13,0,0,1,1,1,0,0,0,540,1,0,26,482,0,0,12,0,0,0,0,1,1,7,0,NA,0,0,0,2,1,44,0,NA,NA,NA,NA,NA,NA,2370.54545454545,83.8181818181818,522.727272727273,14.9090909090909
2013,29,2013-07-14,2013-07-20,0,0,3,0,1,0,0,0,389,1,7,16,578,0,0,16,1,0,0,1,2,0,10,0,NA,1,1,0,1,0,32,0,NA,NA,NA,NA,NA,NA,2542.90909090909,88.1818181818182,543.636363636364,14.1818181818182
2013,30,2013-07-21,2013-07-27,0,0,2,2,0,0,0,0,305,1,3,20,590,0,1,7,2,0,0,1,1,1,8,1,NA,1,0,0,0,0,30,0,NA,NA,NA,NA,NA,NA,2423.09090909091,85.4545454545455,524.545454545455,14.5454545454545
2013,31,2013-07-28,2013-08-03,0,0,1,1,1,0,0,0,288,1,1,22,659,0,1,17,1,0,0,2,1,0,8,0,NA,1,0,0,4,1,30,0,NA,NA,NA,NA,NA,NA,2475.63636363636,91.4545454545455,543.818181818182,20.1818181818182
2013,32,2013-08-04,2013-08-10,0,1,0,1,0,0,0,0,255,1,7,7,577,0,0,13,0,0,0,0,1,1,7,0,NA,1,0,1,2,0,18,0,NA,NA,NA,NA,NA,NA,2426,91.1428571428571,547.428571428571,14.5714285714286
2013,33,2013-08-11,2013-08-17,0,0,1,2,2,0,0,0,378,0,5,26,743,0,0,9,1,0,0,1,1,1,3,0,NA,0,0,0,3,0,28,0,NA,NA,NA,NA,NA,NA,2699.81818181818,97.4545454545455,586.181818181818,18.3636363636364
2013,34,2013-08-18,2013-08-24,0,0,1,0,0,0,0,0,338,3,3,15,798,0,2,9,1,0,0,1,2,0,13,0,NA,1,0,2,3,0,21,0,NA,NA,NA,NA,NA,NA,2565.45454545455,99.8181818181818,546.909090909091,22.1818181818182
2013,35,2013-08-25,2013-08-31,0,0,3,0,0,0,0,0,382,4,2,38,887,0,3,12,0,0,0,1,1,0,4,0,NA,0,0,0,4,0,37,0,NA,NA,NA,NA,NA,NA,2379.63636363636,88,508.363636363636,16.3636363636364
2013,36,2013-09-01,2013-09-07,0,0,2,2,0,0,0,0,449,3,0,42,860,0,1,8,0,0,0,0,1,1,3,0,NA,0,0,1,2,0,38,0,NA,NA,NA,NA,NA,NA,2261.81818181818,92.3636363636364,454.727272727273,15.4545454545455
