"Year","Epidemiology Wk","Start","End","Cholera","Paratyphoid","Typhoid","Acute Viral Hepatitis A","Acute Viral Hepatitis E","Poliomyelitis","Plague","Yellow Fever","Dengue","DHF","Malaria","Chikungunya","HFMD","Diphtheria","Measles","Mumps","Rubella","SARS","Nipah","Acute Viral hepatitis B","Encephalitis","Legionellosis","Campylobacter enteritis","Acute Viral hepatitis C","Leptospirosis","Melioidosis","Meningococcal Infection","Pertussis","Pneumococcal Disease (invasive)","Haemophilus influenzae type b","Salmonellosis(non-enteric fevers)","Avian Influenza","Zika","Ebola Virus Disease","Japanese Encephalitis","Tetanus","Botulism","Murine Typhus","Acute Upper Respiratory Tract infections","Acute Conjunctivitis","Acute Diarrhoea","Chickenpox"
2017,14,2017-04-02,2017-04-08,0,0,2,2,1,0,0,0,37,0,1,1,695,0,3,13,0,0,0,0,0,0,9,0,1,0,1,2,0,1,33,0,5,0,0,0,0,0,3023.45454545455,98.3636363636364,530.545454545455,16
2017,15,2017-04-09,2017-04-15,0,0,1,2,1,0,0,0,32,0,1,0,654,0,2,7,0,0,0,0,0,0,4,0,1,0,1,1,2,0,42,0,5,0,0,0,0,0,3163.55555555556,98.6666666666667,548,22.4444444444444
2017,16,2017-04-16,2017-04-22,0,0,1,4,0,0,0,0,51,0,2,0,762,0,2,12,0,0,0,0,0,0,8,1,2,2,0,0,2,0,31,0,5,0,0,0,0,0,3202.18181818182,99.4545454545455,545.818181818182,16.1818181818182
2017,17,2017-04-23,2017-04-29,0,0,1,4,2,0,0,0,37,0,0,0,752,0,0,7,1,0,0,0,0,0,11,0,1,0,0,0,0,0,32,0,7,0,0,0,0,0,3189.45454545455,94.9090909090909,565.818181818182,18.3636363636364
2017,18,2017-04-30,2017-05-06,0,1,1,2,0,0,0,0,42,0,2,0,755,0,0,13,1,0,0,0,0,1,6,0,0,1,0,1,1,0,43,0,3,0,0,0,0,0,3452,107.777777777778,541.777777777778,21.1111111111111
2017,19,2017-05-07,2017-05-13,0,1,0,1,0,0,0,0,48,0,0,0,732,0,0,8,1,0,0,1,0,1,9,0,1,2,0,0,4,0,38,0,1,0,0,0,0,0,3644.66666666667,102.888888888889,595.555555555556,19.1111111111111
2017,20,2017-05-14,2017-05-20,0,0,0,2,2,0,0,0,48,2,0,1,793,0,2,7,0,0,0,1,0,1,10,0,1,1,0,0,3,0,40,0,1,0,0,0,0,0,3500.36363636364,88,565.272727272727,14.7272727272727
2017,21,2017-05-21,2017-05-27,0,1,0,1,0,0,0,0,50,0,2,0,789,0,2,10,1,0,0,0,0,0,9,0,2,0,0,0,6,0,44,0,4,0,0,0,0,0,3439.81818181818,84,548,14.3636363636364
2017,22,2017-05-28,2017-06-03,1,0,2,3,1,0,0,0,66,0,0,0,713,0,0,8,0,0,0,0,0,1,7,0,3,2,0,1,10,1,65,0,3,0,0,0,0,0,3241.45454545455,84.1818181818182,484.363636363636,9.63636363636364
2017,23,2017-06-04,2017-06-10,0,0,0,1,1,0,0,0,62,0,0,2,607,0,2,9,0,0,0,0,0,0,9,1,2,1,0,3,3,0,36,0,1,0,0,0,0,0,2842,86.7272727272727,467.636363636364,13.8181818181818
2017,24,2017-06-11,2017-06-17,0,0,2,1,0,0,0,0,79,1,0,1,520,0,3,8,0,0,0,1,0,0,4,0,1,0,0,0,3,0,49,0,1,0,0,0,0,0,2476,82.7272727272727,464.181818181818,10.3636363636364
2017,25,2017-06-18,2017-06-24,0,1,1,0,2,0,0,0,73,0,1,2,554,0,1,10,0,0,0,0,0,1,5,0,0,0,0,0,2,0,33,0,2,0,0,0,0,0,2374,82,454.545454545455,11.6363636363636
2017,26,2017-06-25,2017-07-01,0,0,1,2,1,0,0,0,75,0,1,2,436,0,2,12,1,0,0,1,0,1,13,1,0,4,0,1,2,0,28,0,1,0,0,0,0,0,2793.33333333333,84,616.666666666667,18.8888888888889
2017,27,2017-07-02,2017-07-08,0,1,1,0,2,0,0,0,63,0,3,1,572,0,1,9,0,0,0,1,0,1,16,0,2,1,0,1,4,0,41,0,0,0,0,0,0,0,2834.72727272727,77.0909090909091,529.090909090909,12.5454545454545
2017,28,2017-07-09,2017-07-15,0,1,1,1,3,0,0,0,53,0,0,1,661,0,0,6,0,0,0,2,0,0,8,1,0,0,0,2,4,0,31,0,1,0,0,0,0,0,3190.72727272727,84.9090909090909,616.363636363636,17.2727272727273
2017,29,2017-07-16,2017-07-22,0,1,1,2,0,0,0,0,51,0,0,0,692,0,1,9,0,0,0,1,0,0,9,2,1,1,0,1,2,0,30,0,0,0,0,0,0,0,3355.45454545455,95.8181818181818,612,13.6363636363636
2017,30,2017-07-23,2017-07-29,0,1,0,2,4,0,0,0,66,1,1,0,803,0,0,15,0,0,0,0,0,0,15,0,1,0,0,1,8,0,45,0,6,0,0,0,0,0,3132.36363636364,88.3636363636364,604.545454545455,14.3636363636364
2017,31,2017-07-30,2017-08-05,0,0,0,2,4,0,0,0,60,0,1,1,872,1,0,7,0,0,0,0,0,0,13,0,0,0,0,1,2,0,40,0,6,0,0,0,0,0,2867.09090909091,87.4545454545455,576.181818181818,16.1818181818182
2017,32,2017-08-06,2017-08-12,0,0,3,2,0,0,0,0,56,0,1,1,695,0,2,15,1,0,0,2,0,0,9,0,3,1,0,2,2,0,46,0,2,0,0,0,0,2,2782.88888888889,87.1111111111111,597.111111111111,15.3333333333333
2017,33,2017-08-13,2017-08-19,0,0,0,2,7,0,0,0,52,1,1,2,711,0,0,5,2,0,0,1,0,0,15,0,2,0,0,0,6,0,27,0,2,0,0,0,0,0,2892.72727272727,80.1818181818182,599.090909090909,12.3636363636364
2017,34,2017-08-20,2017-08-26,0,0,2,1,1,0,0,0,51,1,1,1,840,0,0,13,3,0,0,1,0,0,7,1,1,2,0,3,4,0,37,0,0,0,0,0,0,0,2770.72727272727,77.6363636363636,567.818181818182,14.7272727272727
2017,35,2017-08-27,2017-09-02,0,0,1,0,3,0,0,0,33,0,3,0,761,0,1,12,0,0,0,1,0,0,13,0,0,2,0,5,4,0,39,0,1,0,0,0,0,0,2502.44444444444,81.3333333333333,480.666666666667,16.8888888888889
2017,36,2017-09-03,2017-09-09,0,0,1,2,3,0,0,0,40,0,1,1,659,1,1,14,1,0,0,0,0,1,13,2,2,1,1,0,4,0,46,0,0,0,0,0,0,0,2378.36363636364,74.7272727272727,460.545454545455,12.9090909090909
2017,37,2017-09-10,2017-09-16,0,1,0,1,2,0,0,0,53,0,1,0,717,0,1,5,0,0,0,1,0,1,11,0,0,1,0,5,2,0,41,0,0,0,0,0,0,0,2489.27272727273,79.8181818181818,528.727272727273,12.7272727272727
2017,38,2017-09-17,2017-09-23,0,1,1,3,4,0,0,0,58,1,1,0,708,0,2,12,0,0,0,1,0,0,12,0,1,0,0,2,1,0,39,0,0,0,0,0,0,0,2664.72727272727,84.3636363636364,509.818181818182,10.3636363636364
2017,39,2017-09-24,2017-09-30,0,0,0,0,0,0,0,0,39,0,0,0,672,0,1,14,0,0,0,2,0,1,17,0,1,1,0,1,4,0,27,0,1,0,0,0,0,0,2686.36363636364,80.3636363636364,482.909090909091,9.63636363636364
2017,40,2017-10-01,2017-10-07,0,0,1,0,1,0,0,0,51,1,1,1,622,0,0,12,0,0,0,0,0,0,10,1,1,2,0,1,1,0,33,0,0,0,0,0,0,0,2881.09090909091,71.4545454545455,504.181818181818,11.0909090909091
2017,41,2017-10-08,2017-10-14,0,0,3,2,0,0,0,0,55,0,0,1,721,0,0,13,0,0,0,2,0,1,4,1,0,3,1,2,1,0,34,0,0,0,0,0,0,0,3016,80.3636363636364,518.181818181818,11.8181818181818
2017,42,2017-10-15,2017-10-21,1,0,1,5,1,0,0,0,62,1,1,1,635,0,1,9,0,0,0,2,0,0,5,1,0,0,1,2,3,0,38,0,0,0,0,0,0,0,3125.33333333333,88,575.111111111111,14
2017,43,2017-10-22,2017-10-28,1,0,2,1,2,0,0,0,77,0,1,0,549,0,1,11,0,0,0,0,0,0,13,1,2,1,0,2,1,0,37,0,0,0,0,0,0,0,2869.27272727273,74,532.181818181818,11.0909090909091
2017,44,2017-10-29,2017-11-04,0,0,2,1,3,0,0,0,62,0,1,1,553,0,1,8,0,0,0,0,0,0,21,0,1,0,1,2,4,0,50,0,0,0,0,0,0,0,2882,80,506.545454545455,11.4545454545455
2017,45,2017-11-05,2017-11-11,0,0,1,1,0,0,0,0,44,0,1,0,474,0,0,11,1,0,0,0,0,0,10,0,1,3,0,3,2,1,35,0,0,0,0,0,1,0,2861.63636363636,76.5454545454545,519.454545454545,13.2727272727273
2017,46,2017-11-12,2017-11-18,0,0,0,1,1,0,0,0,50,0,1,1,550,0,1,6,0,0,0,0,0,1,9,0,1,2,0,2,1,0,33,0,1,0,0,0,0,0,2939.45454545455,79.6363636363636,543.818181818182,14
2017,47,2017-11-19,2017-11-25,0,0,1,0,2,0,0,0,24,0,1,0,482,0,0,8,0,0,0,0,0,0,15,1,0,1,1,1,5,0,27,0,0,0,0,0,0,0,2909.63636363636,75.8181818181818,503.818181818182,13.6363636363636
2017,48,2017-11-26,2017-12-02,0,0,3,3,1,0,0,0,37,1,2,3,463,0,0,9,0,0,0,4,0,0,11,1,3,0,1,4,2,0,38,0,0,0,0,0,0,0,2836,83.2727272727273,502.181818181818,14.3636363636364
2017,49,2017-12-03,2017-12-09,0,0,1,2,5,0,0,0,33,1,2,1,416,0,0,11,0,0,0,0,0,1,12,0,2,0,0,1,6,0,36,0,0,0,0,0,0,0,2711.27272727273,82,500.181818181818,9.63636363636364
2017,50,2017-12-10,2017-12-16,0,0,1,1,0,0,0,0,40,0,0,0,460,0,1,6,0,0,0,0,0,0,11,2,0,2,0,3,2,0,44,0,0,0,0,0,0,0,2676.90909090909,82.3636363636364,482.909090909091,13.0909090909091
2017,51,2017-12-17,2017-12-23,0,0,1,1,0,0,0,0,51,0,0,0,412,0,0,11,1,0,0,0,0,0,13,0,2,0,1,2,2,1,36,0,0,0,0,0,0,3,2729.09090909091,93.0909090909091,466.181818181818,10
2017,52,2017-12-24,2017-12-30,0,0,1,0,0,0,0,0,66,0,0,0,325,0,6,7,0,0,0,0,0,1,5,1,1,0,0,2,3,0,42,0,0,0,0,0,0,0,2836,87.7777777777778,484.666666666667,15.1111111111111
2018,1,2017-12-31,1900-01-01,0,1,1,1,0,0,0,0,83,0,2,0,326,0,1,6,0,0,0,1,0,0,6,0,0,1,0,2,1,0,27,0,0,0,0,0,0,0,3157.55555555556,103.333333333333,579.777777777778,24
2018,2,2018-01-07,2018-01-13,0,1,1,1,1,0,0,0,68,0,1,0,478,0,1,13,0,0,0,2,0,0,8,0,0,1,1,3,3,0,33,0,0,0,0,0,0,0,3632.18181818182,93.2727272727273,603.636363636364,16.9090909090909
2018,3,2018-01-14,2018-01-20,0,0,0,1,1,0,0,0,54,0,0,0,542,0,2,11,0,0,0,1,0,0,4,0,1,1,0,2,5,0,28,0,1,0,0,0,0,0,4233.81818181818,96.1818181818182,582.909090909091,20.1818181818182
2018,4,2018-01-21,2018-01-27,0,1,3,0,2,0,0,0,45,0,0,0,645,0,0,12,0,0,0,1,0,2,9,0,1,0,0,2,0,0,23,0,0,0,0,1,0,0,4048.36363636364,91.0909090909091,606.545454545455,18.7272727272727
2018,5,2018-01-28,2018-02-03,1,0,0,1,0,0,0,0,48,0,0,0,757,0,1,17,0,0,0,1,0,0,9,0,0,1,0,0,2,0,26,0,0,0,0,0,1,0,3959.81818181818,108.545454545455,582.727272727273,16.9090909090909
2018,6,2018-02-04,2018-02-10,0,1,1,1,1,0,0,0,50,0,0,0,699,0,0,11,0,0,0,0,0,0,4,1,0,1,0,4,2,0,22,0,0,0,0,0,0,0,3983.27272727273,114.363636363636,559.818181818182,18.1818181818182
2018,7,2018-02-11,2018-02-17,0,0,0,2,2,0,0,0,28,0,0,0,546,0,2,2,0,0,0,0,0,0,4,0,1,0,0,2,3,0,13,0,0,0,0,0,0,0,3911.14285714286,108.857142857143,542.571428571429,16
2018,8,2018-02-18,2018-02-24,0,0,2,2,2,0,0,0,38,1,1,0,668,0,0,8,0,0,0,0,0,0,8,2,0,1,0,1,4,0,14,0,0,0,0,0,0,0,3513.09090909091,116.909090909091,584.727272727273,18
2018,9,2018-02-25,2018-03-03,0,1,1,0,3,0,0,0,51,0,0,1,780,0,1,10,0,0,0,2,0,0,4,0,0,0,1,4,3,0,32,0,0,0,0,0,0,1,3174,101.272727272727,571.818181818182,22.5454545454545
2018,10,2018-03-04,2018-03-10,0,0,0,1,0,0,0,0,37,0,0,0,1105,0,2,5,0,0,0,2,0,0,4,0,0,0,0,0,4,0,32,0,0,0,0,0,0,0,3011.63636363636,103.636363636364,550,20.9090909090909
2018,11,2018-03-11,2018-03-17,0,0,0,2,1,0,0,0,37,2,2,0,946,0,1,11,0,0,0,1,0,0,4,1,1,0,1,0,3,0,32,0,0,0,0,0,0,1,2693.81818181818,94.9090909090909,498.363636363636,17.2727272727273
2018,12,2018-03-18,2018-03-24,0,0,0,2,1,0,0,0,36,0,1,0,983,0,0,11,0,0,0,0,0,0,12,0,1,2,0,6,2,0,30,0,0,0,0,0,0,0,2806.36363636364,112,552.181818181818,15.2727272727273
2018,13,2018-03-25,2018-03-31,0,0,0,1,1,0,0,0,24,0,0,0,843,0,1,10,0,0,0,2,0,0,11,1,1,0,0,1,2,0,22,0,0,0,0,0,0,0,2796.88888888889,109.111111111111,532.222222222222,20.8888888888889
2018,14,2018-04-01,2018-04-07,0,0,3,1,3,0,0,0,38,0,0,0,1010,0,2,12,0,0,0,0,0,1,10,1,1,0,0,5,0,0,32,0,0,0,0,0,0,1,2968.36363636364,104,564.727272727273,19.0909090909091
2018,15,2018-04-08,2018-04-14,0,0,0,2,2,0,0,0,38,0,1,0,985,0,2,10,0,0,0,1,0,0,13,0,2,1,0,5,1,0,31,0,0,0,0,0,0,0,2958.90909090909,100.545454545455,600.545454545455,16.3636363636364
2018,16,2018-04-15,2018-04-21,0,1,1,1,2,0,0,0,56,0,1,0,996,0,1,11,0,0,0,1,0,0,4,2,0,0,1,4,1,0,33,0,0,0,0,0,0,0,2984.36363636364,91.0909090909091,575.090909090909,19.2727272727273
2018,17,2018-04-22,2018-04-28,0,0,0,0,3,0,0,0,55,1,1,0,1066,0,3,8,0,0,0,2,0,0,5,0,1,0,0,3,2,1,27,0,0,0,0,0,0,0,3044,89.0909090909091,568,14.7272727272727
2018,18,2018-04-29,2018-05-05,0,0,0,1,0,0,0,0,74,3,1,0,971,0,0,16,1,0,0,1,0,0,6,0,0,3,0,2,4,0,41,0,0,0,0,0,0,1,3249.33333333333,99.3333333333333,574.222222222222,22.2222222222222
2018,19,2018-05-06,2018-05-12,0,0,1,2,1,0,0,0,62,0,1,0,1159,0,0,10,0,0,0,1,0,2,9,0,3,1,0,5,2,0,36,0,0,0,0,0,0,0,3130.72727272727,90.1818181818182,575.090909090909,12.9090909090909
2018,20,2018-05-13,2018-05-19,0,0,0,3,1,0,0,0,63,1,1,1,1022,0,1,16,0,0,0,0,0,0,6,0,2,0,0,1,2,1,40,0,0,0,0,0,0,0,3074.72727272727,90.3636363636364,597.818181818182,13.2727272727273
2018,21,2018-05-20,2018-05-26,0,1,0,0,3,0,0,0,64,1,0,0,1086,0,3,15,0,0,0,1,0,3,7,0,1,0,0,3,4,0,40,0,0,0,0,0,0,1,3089.27272727273,95.0909090909091,608.909090909091,14.1818181818182
2018,22,2018-05-27,2018-06-02,0,0,0,3,0,0,0,0,52,2,0,1,849,0,0,10,0,0,0,0,0,0,9,0,1,0,0,1,4,0,47,0,0,0,0,0,0,0,3022.88888888889,89.3333333333333,562.888888888889,12.2222222222222
2018,23,2018-06-03,2018-06-09,0,0,0,3,0,0,0,0,75,0,1,1,873,0,1,9,0,0,0,2,0,1,3,0,1,1,0,3,1,1,47,0,0,0,0,0,0,0,2700.90909090909,88.7272727272727,524.181818181818,10.9090909090909
2018,24,2018-06-10,2018-06-16,0,0,1,3,1,0,0,0,55,0,0,0,735,0,0,8,0,0,0,0,0,0,10,0,2,0,0,4,5,0,31,0,0,0,0,0,0,0,2402.88888888889,74,466,15.3333333333333
2018,25,2018-06-17,2018-06-23,0,0,0,1,1,0,0,0,59,2,1,0,716,0,0,9,0,0,0,3,0,0,8,0,4,0,0,1,3,0,39,0,0,0,0,0,0,2,2596.90909090909,80.5454545454545,533.818181818182,10.7272727272727
2018,26,2018-06-24,2018-06-30,0,0,1,0,1,0,0,0,75,1,1,0,889,0,0,7,0,0,0,0,0,0,8,0,1,1,0,1,1,0,30,0,0,0,0,0,0,0,2986.90909090909,86.9090909090909,603.090909090909,16.3636363636364
2018,27,2018-07-01,2018-07-07,0,1,1,7,2,0,0,0,56,2,1,0,1071,0,0,12,0,0,0,1,0,0,8,0,0,0,1,2,4,0,42,0,0,0,0,0,0,0,3172.54545454545,94,592,15.4545454545455
2018,28,2018-07-08,2018-07-14,0,0,1,1,2,0,0,0,44,0,2,1,1140,0,0,9,1,0,0,3,0,0,9,1,1,1,0,1,4,0,22,0,0,0,0,0,0,0,3384,93.8181818181818,648.727272727273,18.9090909090909
2018,29,2018-07-15,2018-07-21,0,1,2,1,0,0,0,0,41,0,0,0,1136,0,1,12,0,0,0,0,0,0,7,1,0,0,0,4,4,0,22,0,0,0,0,0,0,0,3202,85.2727272727273,634,16.1818181818182
2018,30,2018-07-22,2018-07-28,0,0,1,1,0,0,0,0,56,0,0,1,1177,0,0,8,0,0,0,0,0,2,7,0,0,0,1,3,4,0,37,0,0,0,0,0,0,0,3032.54545454545,88.9090909090909,623.818181818182,15.4545454545455
2018,31,2018-07-29,2018-08-04,0,0,0,0,1,0,0,0,50,1,0,0,1249,0,1,12,2,0,0,1,0,1,13,0,0,1,0,1,0,0,32,0,0,0,0,0,0,0,3005.63636363636,81.0909090909091,647.454545454545,16.3636363636364
2018,32,2018-08-05,2018-08-11,0,1,2,1,0,0,0,0,59,0,0,0,1050,0,0,7,0,0,0,0,0,0,11,0,2,0,0,1,0,0,30,0,0,0,0,0,0,0,2890.22222222222,88.4444444444444,610.666666666667,16.4444444444444
2018,33,2018-08-12,2018-08-18,0,1,2,1,1,0,0,0,42,1,1,0,1038,0,0,7,2,0,0,2,0,0,12,0,0,0,0,1,2,0,23,0,0,0,0,0,0,0,2872.90909090909,84.9090909090909,607.454545454545,17.2727272727273
2018,34,2018-08-19,2018-08-25,1,1,2,4,0,0,0,0,66,2,1,0,796,0,0,7,1,0,0,1,0,0,7,0,0,1,0,3,3,0,31,0,0,0,0,0,0,2,2816,94.6666666666667,648.666666666667,14.2222222222222
2018,35,2018-08-26,2018-09-01,0,0,1,1,0,0,0,0,75,0,0,0,684,0,2,9,1,0,0,0,0,1,9,0,0,1,0,0,4,0,23,0,0,0,0,0,0,0,2518.54545454545,75.6363636363636,565.818181818182,10.3636363636364
2018,36,2018-09-02,2018-09-08,0,0,2,1,3,0,0,0,75,1,0,0,474,0,0,4,0,0,0,0,0,1,4,0,1,1,0,1,3,0,38,0,0,0,0,0,0,0,2421.81818181818,67.6363636363636,498.909090909091,12.5454545454545
2018,37,2018-09-09,2018-09-15,0,0,0,2,2,0,0,0,49,0,0,0,594,0,0,10,1,0,0,0,0,0,13,0,1,0,0,0,3,0,30,0,0,0,0,0,0,0,2893.27272727273,82.1818181818182,593.090909090909,15.6363636363636
2018,38,2018-09-16,2018-09-22,0,0,0,0,1,0,0,0,63,0,1,0,568,0,0,8,0,0,0,1,0,0,12,0,2,1,0,1,3,0,34,0,0,0,0,0,0,0,2844.72727272727,87.4545454545455,606.181818181818,13.0909090909091
2018,39,2018-09-23,2018-09-29,0,1,1,1,0,0,0,0,40,0,2,0,622,0,0,7,1,0,0,1,0,2,11,2,0,0,0,2,2,0,28,0,0,0,0,0,0,0,2767.27272727273,78.9090909090909,570.727272727273,15.4545454545455
2018,40,2018-09-30,2018-10-06,0,0,0,2,0,0,0,0,51,0,1,0,586,0,0,9,0,0,0,2,0,0,8,0,0,3,0,2,2,1,30,0,0,0,0,0,0,1,2659.09090909091,82.7272727272727,577.636363636364,14.7272727272727
2018,41,2018-10-07,2018-10-13,0,0,2,0,1,0,0,0,51,0,1,0,547,0,0,8,0,0,0,1,0,0,8,0,1,1,1,4,3,0,36,0,0,0,0,0,0,0,2656.36363636364,76.1818181818182,577.090909090909,14.5454545454545
2018,42,2018-10-14,2018-10-20,0,0,2,0,0,0,0,0,60,2,1,0,543,0,1,10,0,0,0,4,0,0,8,0,1,1,0,1,3,0,36,0,0,0,0,0,0,1,2904,81.4545454545455,619.818181818182,12.1818181818182
2018,43,2018-10-21,2018-10-27,0,0,0,1,3,0,0,0,78,0,0,2,561,0,0,5,0,0,0,1,0,0,10,1,1,2,0,2,3,0,40,0,0,0,0,0,0,1,2947.45454545455,78.5454545454545,615.636363636364,14
2018,44,2018-10-28,2018-11-03,0,0,3,0,0,0,0,0,75,0,2,2,565,0,0,6,0,0,0,0,0,0,6,1,1,2,0,0,1,0,44,0,0,0,0,0,0,0,3016.18181818182,82,583.818181818182,14.5454545454545
2018,45,2018-11-04,2018-11-10,0,0,0,1,1,0,0,0,71,0,0,0,528,0,1,11,0,0,0,1,0,2,11,0,2,2,1,0,3,0,34,0,0,0,0,0,0,0,3320.66666666667,97.3333333333333,614.666666666667,18.6666666666667
2018,46,2018-11-11,2018-11-17,0,0,1,0,1,0,0,0,78,0,1,0,587,0,0,2,0,0,0,2,0,2,12,0,0,1,0,1,4,0,37,0,0,0,0,0,0,1,3271.81818181818,84,592.545454545455,12.1818181818182
2018,47,2018-11-18,2018-11-24,0,1,1,0,0,0,0,0,97,0,0,0,607,0,2,10,0,0,0,0,0,0,9,0,1,0,0,2,1,0,31,0,0,0,0,0,0,1,3385.81818181818,93.0909090909091,567.636363636364,14.3636363636364
2018,48,2018-11-25,2018-12-01,0,0,2,0,1,0,0,0,109,0,0,4,533,0,1,7,0,0,0,1,0,1,11,0,1,1,0,3,1,0,21,0,0,0,0,0,0,0,3294.72727272727,90.5454545454545,543.272727272727,11.8181818181818
2018,49,2018-12-02,2018-12-08,0,0,0,2,0,0,0,0,114,1,1,1,500,0,0,3,0,0,0,1,0,0,7,0,0,2,0,2,3,0,31,0,0,0,0,0,0,0,3138.36363636364,100.727272727273,543.272727272727,10
2018,50,2018-12-09,2018-12-15,0,1,0,6,0,0,0,0,107,1,0,0,461,0,0,10,0,0,0,1,0,0,9,1,0,1,1,3,2,1,27,0,0,0,0,0,0,0,3035.81818181818,81.4545454545455,509.272727272727,6.54545454545455
2018,51,2018-12-16,2018-12-22,0,0,1,6,0,0,0,0,127,1,2,0,486,0,0,4,0,0,0,1,0,0,15,0,1,0,0,1,1,0,33,0,0,0,0,0,0,0,2914.72727272727,85.4545454545455,502.363636363636,9.63636363636364
2018,52,2018-12-23,2018-12-29,0,1,0,1,1,0,0,0,160,0,2,0,439,0,0,9,0,0,0,1,0,1,5,0,2,0,0,2,3,0,24,0,0,0,0,0,0,1,3420,106.75,590.25,15.5
2019,1,2018-12-30,2019-01-05,0,0,2,5,1,0,0,0,205,2,1,1,52,0,0,5,0,0,0,1,0,0,5,0,0,0,0,1,0,0,43,0,0,0,0,0,0,0,3477.5,122.5,631,15.75
2019,2,2019-01-06,2019-01-12,0,2,6,2,0,0,0,0,245,0,0,0,79,0,1,13,0,0,0,1,0,0,5,1,0,1,0,2,2,0,28,0,0,0,0,0,0,1,3290.90909090909,99.8181818181818,619.818181818182,14.5454545454545
2019,3,2019-01-13,2019-01-19,0,0,2,1,0,0,0,0,207,8,3,2,69,0,5,7,0,0,0,0,0,0,10,0,0,2,0,0,3,0,55,0,2,0,0,0,0,0,3390.54545454545,99.4545454545455,632.909090909091,12.9090909090909
2019,4,2019-01-20,2019-01-26,0,2,2,1,0,0,0,0,221,1,0,1,67,0,2,9,0,0,0,2,0,0,7,1,0,1,1,1,2,0,38,0,0,0,0,0,0,1,3407.81818181818,95.6363636363636,600.545454545455,14.9090909090909
2019,5,2019-01-27,2019-02-02,0,0,1,1,0,0,0,0,179,3,1,0,59,0,3,9,0,0,0,0,0,0,6,0,0,1,0,3,6,0,34,0,0,0,0,0,0,0,3428.18181818182,95.0909090909091,589.818181818182,10.7272727272727
2019,6,2019-02-03,2019-02-09,0,0,1,3,0,0,0,0,135,3,0,0,48,0,3,6,0,0,0,1,0,1,6,0,0,0,0,1,4,1,30,0,1,0,0,0,0,0,3658.33333333333,107,754.666666666667,18.3333333333333
